DeckID,MainMarket,DeckFaction,DeckContributor,DeckWins,DeckLoses,CardCode,Quantity,Name,Set,DraftPack,CardText,Rarity,Type,ImageUrl,UnitType,Influence,Cost,Strength,Health,Faction,FE.Type,FE.Subtype,Removal,Unit,Buff,Power,F,T,J,P,S,ProducesF,ProducesT,ProducesJ,ProducesP,ProducesS
56,main,FTs,NateS,7,2,1-21,1,Pyre Adept,Throne,TRUE,,Common,Unit,https://cards.eternalwarcry.com/cards/full/Pyre_Adept.png,Mage,{F},2,3,1,Fire,Unit,Mage,No,Yes,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,1-501,1,Refresh,Throne,TRUE,Give yourself or a unit +4 Health.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Refresh.png,NULL,{T},2,NA,NA,Time,Spell,Fast,NA,No,Fast,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,6-15,1,Ruins Guide,Frontier,FALSE,"When one of your units emerges, Ruins Guide gets + Strength/+ Health this turn equal to that unit's  Strength/ Health.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Ruins_Guide.png,Explorer,{F},2,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,6-16,1,Slag,Frontier,FALSE,"- Kill an enemy relic, or; - Kill an enemy Sentinel.",Uncommon,Fast Spell,https://cards.eternalwarcry.com/cards/full/Slag.png,NULL,{F},2,NA,NA,Fire,Spell,Fast,NA,No,NA,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,6-61,3,Bulbous Humbug,Frontier,FALSE,Flying;Pay 2 and twist Bulbous Humbug to draw a Sigil of your choice from your deck.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Bulbous_Humbug.png,Insect,{T},3,1,2,Time,Unit,Insect,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,6-63,1,Expedition Leader,Frontier,FALSE,"When one of your units emerges, draw two cards.",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Expedition_Leader.png,Explorer,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,4-22,1,Manufacture,Fall,TRUE,Warp; Create and draw three 1/1 Grenadin.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Manufacture.png,NULL,{F},3,NA,NA,Fire,Spell,NA,NA,Utility,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,6-71,1,Stillweave Shroud,Frontier,FALSE,Summon: Silence an enemy unit.,Uncommon,Weapon,https://cards.eternalwarcry.com/cards/full/Stillweave_Shroud.png,NULL,{T},3,NA,NA,Time,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,6-72,1,Submerged Titan,Frontier,FALSE,"When you play another unit, Submerged Titan gets +1/+1.;Shift 4",Common,Unit,https://cards.eternalwarcry.com/cards/full/Submerged_Titan.png,Sentinel,{T},3,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,4-86,2,Wurmstone,Fall,TRUE,"When you play a spell, sacrifice Wurmstone to play a 7/7 Sand Wurm exhausted.",Common,Relic,https://cards.eternalwarcry.com/cards/full/Wurmstone.png,NULL,{T},4,NA,NA,Time,Attachment,Relic,No,Utility,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,6-34,1,Combustion Brawler,Frontier,FALSE,Overwhelm;The enemy player can't gain  Health.;Shift 4: Exhaust an enemy unit.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Combustion_Brawler.png,Elemental,{F}{F},5,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,2,0,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,6-81,1,Corrupted Behemoth,Frontier,FALSE,Overwhelm;Pay 3 and twist Corrupted Behemoth to gain 2 Health.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Corrupted_Behemoth.png,Dinosaur,{T},5,4,6,Time,Unit,Dinosaur,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,6-213,1,Eviscerate,Frontier,FALSE,Kill an enemy unit.;Onslaught: The enemy player discards the top five cards of their deck.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Eviscerate.png,NULL,{S}{S},5,NA,NA,Shadow,Spell,NA,NA,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,6-82,2,Horn of Plenty,Frontier,FALSE,Your units have +1/+1.,Common,Relic,https://cards.eternalwarcry.com/cards/full/Horn_of_Plenty.png,NULL,{T},5,NA,NA,Time,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,1-304,1,Horsesnatcher Bat,Throne,TRUE,"Flying, Quickdraw",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Horsesnatcher_Bat.png,Bat,{S}{S},6,5,3,Shadow,Unit,Bat,No,Yes,No,FALSE,0,0,0,0,2,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,3-91,1,Tomb Protector,Dusk,TRUE,Your cards can't be stolen while Tomb Protector is ready.,Rare,Unit,https://cards.eternalwarcry.com/cards/full/Tomb_Protector.png,Sentinel,{T}{T},6,6,8,Time,Unit,Sentinel,No,Yes,No,FALSE,0,2,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,6-87,2,Tremorshocker,Frontier,FALSE,Shift 4,Common,Unit,https://cards.eternalwarcry.com/cards/full/Tremorshocker.png,Wurm,{T}{T},6,6,6,Time,Unit,Wurm,NA,NA,NA,NA,0,2,0,0,0,NA,NA,NA,NA,NA
56,main,FTs,NateS,7,2,1-1,4,Fire Sigil,Basic,FALSE, ,None,Power,https://cards.eternalwarcry.com/cards/full/Fire_Sigil.png,NULL,{F},0,NA,NA,Fire,Power,Sigil,No,No,No,TRUE,0,0,0,0,0,1,NA,NA,NA,NA
56,main,FTs,NateS,7,2,1-249,4,Shadow Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Shadow_Sigil.png,NULL,{S},0,NA,NA,Shadow,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,NA,NA,NA,1
56,main,FTs,NateS,7,2,1-63,7,Time Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Time_Sigil.png,NULL,{T},0,NA,NA,Time,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,1,NA,NA,NA
57,main,TS,ForTheEternals,7,2,6-182,2,Bloodnurse,Frontier,FALSE,Pay 2 and twist Bloodnurse to play a 1/1 Vampire Bat with Flying and Lifesteal.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Bloodnurse.png,Shaman,{S},1,1,1,Shadow,Unit,Shaman,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,5-150,1,Cabal Scavenger,Defiance,TRUE,"Lifesteal;When you play a relic, Cabal Scavenger deals 1 damage to the enemy player.",Common,Unit,https://cards.eternalwarcry.com/cards/full/Cabal_Scavenger.png,"c(""Gunslinger"", ""Rogue"")",{S},1,1,2,Shadow,Unit,Gunslinger Rogue,No,Utility,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,1-250,2,Dark Return,Throne,TRUE,Draw a unit from the void and give it +1/+1.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Dark_Return.png,NULL,{S},1,NA,NA,Shadow,Spell,NA,No,Yes,Slow,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,1-256,3,Direfang Spider,Throne,TRUE,Deadly,Common,Unit,https://cards.eternalwarcry.com/cards/full/Direfang_Spider.png,Spider,{S},1,1,1,Shadow,Unit,Spider,Conditional,No,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,4-50,1,Sandstorm Scarf,Fall,TRUE,Units can't fly.,Rare,Relic,https://cards.eternalwarcry.com/cards/full/Sandstorm_Scarf.png,NULL,{T},1,NA,NA,Time,Attachment,Relic,No,No,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,4-59,1,Training Ground,Fall,TRUE,Create and draw a 2/2 Monk with Endurance.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Training_Ground.png,NULL,{T},1,NA,NA,Time,Spell,NA,NA,Yes,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,6-189,1,Angry Prophet,Frontier,FALSE,+1 Strength for each of your other units.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Angry_Prophet.png,Cultist,{S},2,1,2,Shadow,Unit,Rogue,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,6-53,1,Burdenbearer Wisp,Frontier,FALSE,Flying;Onslaught: You may put one of your other units into your hand.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Burdenbearer_Wisp.png,Wisp,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,3-214,1,Grenadin Bellower,Dusk,TRUE,Entomb: Your units get +1 Attack.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Grenadin_Bellower.png,Grenadin,{S},2,2,1,Shadow,Unit,Grenadin,No,Yes,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,5-160,2,Mob Rule,Defiance,TRUE,Kill an enemy unit with  Strength equal to or less than your number of units.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Mob_Rule.png,NULL,{S},2,NA,NA,Shadow,Spell,Fast,Conditional,No,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,6-198,1,Darkweave Enchantress,Frontier,FALSE,Deadly;Pay 5 and twist Darkweave Enchantress to play a -1/-1 Disfigure on an enemy unit.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Darkweave_Enchantress.png,Mage,{S},3,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,1-91,1,Dispel,Throne,TRUE,Silence a unit. Draw a card.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Dispel.png,NULL,{T},3,NA,NA,Time,Spell,NA,Conditional,No,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,2-155,2,Extract,Omens,TRUE,Lifesteal; Deal 3 damage.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Extract.png,NULL,{S}{S},3,NA,NA,Shadow,Spell,NA,NA,No,No,FALSE,0,0,0,0,2,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,5-253,1,Iron Hook,Defiance,TRUE,,Common,Relic Weapon,https://cards.eternalwarcry.com/cards/full/Iron_Hook.png,NULL,,3,2,2,Neutral,Attachment,Relic Weapon,Damage,No,No,FALSE,0,0,0,0,0,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,6-201,1,Lethrai Direbeast,Frontier,FALSE,Lifesteal;Shift 4: Give one of your other units Lifesteal until Lethrai Direbeast emerges.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Lethrai_Direbeast.png,Direbeast,{S},3,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,1-213,1,Scheme,Throne,TRUE,Draw one of the top four cards of your deck. Put the rest on the bottom.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Scheme.png,NULL,{S},3,NA,NA,Shadow,Spell,NA,NA,No,No,FALSE,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,6-79,1,Sauropod Crasher,Frontier,FALSE,Warp,Common,Unit,https://cards.eternalwarcry.com/cards/full/Sauropod_Crasher.png,Dinosaur,{T},4,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,2-55,1,Viper's Bite,Omens,TRUE,Give one of your units Deadly.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Viper's_Bite.png,NULL,{T},4,NA,NA,Time,Spell,Fast,No,No,Fast,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,6-214,2,Fallen Militiaman,Frontier,FALSE,"When another unit dies, Fallen Militiaman gets +1/+1.;Shift 3",Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Fallen_Militiaman.png,Rogue,{S},5,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,6-216,2,Stonescar Outfitter,Frontier,FALSE,Your other units have +1 Strength.;Shift 4,Common,Unit,https://cards.eternalwarcry.com/cards/full/Stonescar_Outfitter.png,Rogue,{S},5,NA,NA,Shadow,Unit,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,6-85,1,Locust Hatcher,Frontier,FALSE,"Warp;When you play a spell, play a 2/2 Locust with Flying.",Rare,Unit,https://cards.eternalwarcry.com/cards/full/Locust_Hatcher.png,Insect,{T}{T},6,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,2,0,0,0,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,6-87,1,Tremorshocker,Frontier,FALSE,Shift 4,Common,Unit,https://cards.eternalwarcry.com/cards/full/Tremorshocker.png,Wurm,{T}{T},6,6,6,Time,Unit,Wurm,NA,NA,NA,NA,0,2,0,0,0,NA,NA,NA,NA,NA
57,main,TS,ForTheEternals,7,2,1-249,9,Shadow Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Shadow_Sigil.png,NULL,{S},0,NA,NA,Shadow,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,NA,NA,NA,1
57,main,TS,ForTheEternals,7,2,1-63,6,Time Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Time_Sigil.png,NULL,{T},0,NA,NA,Time,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,1,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,4-59,1,Training Ground,Fall,TRUE,Create and draw a 2/2 Monk with Endurance.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Training_Ground.png,NULL,{T},1,NA,NA,Time,Spell,NA,NA,Yes,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-52,1,Adolescent Deathjaw,Frontier,FALSE,Shift 3: You may put an exhausted enemy unit into its owner's hand.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Adolescent_Deathjaw.png,Dinosaur,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-7,1,Blurreechaser,Frontier,FALSE,Quickdraw;Pay 1 and twist Blurreechaser to scout.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Blurreechaser.png,"c(""Explorer"", ""Yeti"")",{F},2,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-9,1,"Clodagh, Loyal Advisor",Frontier,FALSE,"Quickdraw;When you scout, Clodagh gets +1 Strength.",Rare,Unit,"https://cards.eternalwarcry.com/cards/full/Clodagh,_Loyal_Advisor.png","c(""Gunslinger"", ""Explorer"")",{F},2,2,2,Fire,Unit,Gunslinger,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-10,1,Daring Maneuver,Frontier,FALSE,Give a unit +2/+2 and Overwhelm this turn.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Daring_Maneuver.png,NULL,{F},2,NA,NA,Fire,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-55,1,Devotee of the Sands,Frontier,FALSE,+1 Maximum Power.;Shift 2,Common,Unit,https://cards.eternalwarcry.com/cards/full/Devotee_of_the_Sands.png,Mage,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-56,2,Displaced Oryctodon,Frontier,FALSE,Summon: Scout.;Shift 1,Common,Unit,https://cards.eternalwarcry.com/cards/full/Displaced_Oryctodon.png,Dinosaur,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-12,1,Horde Duelist,Frontier,FALSE,Charge,Common,Unit,https://cards.eternalwarcry.com/cards/full/Horde_Duelist.png,Warrior,{F},2,NA,NA,Fire,Unit,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,3-15,1,Backpacker's Machete,Dusk,TRUE,Summon: Scout.,Common,Weapon,https://cards.eternalwarcry.com/cards/full/Backpacker's_Machete.png,NULL,{F},3,2,2,Fire,Attachment,Weapon,No,No,Slow,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,4-71,1,Deft Strike,Fall,TRUE,Warp; Give one of your units Killer.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Deft_Strike.png,NULL,{T},3,NA,NA,Time,Spell,NA,NA,No,Slow,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,1-91,1,Dispel,Throne,TRUE,Silence a unit. Draw a card.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Dispel.png,NULL,{T},3,NA,NA,Time,Spell,NA,Conditional,No,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-23,3,Nimble Conscript,Frontier,FALSE,Reckless;Shift 1,Common,Unit,https://cards.eternalwarcry.com/cards/full/Nimble_Conscript.png,Soldier,{F},3,3,4,Fire,Unit,Soldier,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-66,2,Omnivorous Vorlunk,Frontier,FALSE,"Killer, Overwhelm",Common,Unit,https://cards.eternalwarcry.com/cards/full/Omnivorous_Vorlunk.png,Dinosaur,{T}{T},3,3,1,Time,Unit,Dinosaur,NA,NA,NA,NA,0,2,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,4-75,1,Watchful Amanera,Fall,TRUE,"Once per turn, you may Scout if you have played a spell this turn.",Common,Unit,https://cards.eternalwarcry.com/cards/full/Watchful_Amanera.png,Mystic,{T},3,2,4,Time,Unit,Mystic,No,Yes,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,2-57,1,Awakened Sentinel,Omens,TRUE,"Endurance, Warp",Common,Unit,https://cards.eternalwarcry.com/cards/full/Awakened_Sentinel.png,Sentinel,{T},5,3,5,Time,Unit,Sentinel,No,Yes,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,2-26,2,Gun Down,Omens,TRUE,Deal 5 damage to an enemy unit without Quickdraw.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Gun_Down.png,NULL,{F},5,NA,NA,Fire,Spell,NA,NA,No,No,FALSE,1,0,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-82,1,Horn of Plenty,Frontier,FALSE,Your units have +1/+1.,Common,Relic,https://cards.eternalwarcry.com/cards/full/Horn_of_Plenty.png,NULL,{T},5,NA,NA,Time,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-37,1,Rallying Sergeant,NA,FALSE,Onslaught: +3 Strength.,Common,Unit,https://cards.eternalwarcry.com/cards/full/Rallying_Sergeant.png,"c(""Oni"", ""Warrior"")",{F}{F},5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,5-33,1,Shingane Captain,Defiance,TRUE,Charge;Your other {F} units have +1/+1.,Rare,Unit,https://cards.eternalwarcry.com/cards/full/Shingane_Captain.png,"c(""Oni"", ""Soldier"")",{F}{F},6,5,5,Fire,Unit,Oni Soldier,No,Yes,Slow,FALSE,2,0,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-87,1,Tremorshocker,Frontier,FALSE,Shift 4,Common,Unit,https://cards.eternalwarcry.com/cards/full/Tremorshocker.png,Wurm,{T}{T},6,6,6,Time,Unit,Wurm,NA,NA,NA,NA,0,2,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,1-60,1,Steelbound Dragon,Throne,TRUE,"Flying, Overhwlem",Rare,Unit,https://cards.eternalwarcry.com/cards/full/Steelbound_Dragon.png,Dragon,{F}{F},7,7,7,Fire,Unit,Dragon,No,Yes,No,FALSE,2,0,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,6-90,1,Blurred Stygimoloch,Frontier,FALSE,Overwhelm;Blurred Stygimoloch costs 7 less if you have 7 Strength or more among your units.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Blurred_Stygimoloch.png,Dinosaur,{T},10,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,1-1,8,Fire Sigil,Basic,FALSE, ,None,Power,https://cards.eternalwarcry.com/cards/full/Fire_Sigil.png,NULL,{F},0,NA,NA,Fire,Power,Sigil,No,No,No,TRUE,0,0,0,0,0,1,NA,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,1-63,8,Time Sigil,Basic,FALSE,,None,Power,https://cards.eternalwarcry.com/cards/full/Time_Sigil.png,NULL,{T},0,NA,NA,Time,Power,Sigil,No,No,No,FALSE,0,0,0,0,0,NA,1,NA,NA,NA
58,main,FT,gibbonplusplus,7,0,1-425,1,Diplomatic Seal,Throne,TRUE,"If you have two or fewer Influence, gain an Influence of your choice.",Uncommon,Power,https://cards.eternalwarcry.com/cards/full/Diplomatic_Seal.png,NULL,,0,NA,NA,Neutral,Power,NA,No,No,No,TRUE,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5
58,main,FT,gibbonplusplus,7,0,6-1,1,Granite Coin,Frontier,FALSE,Depleted;Gain {F}.;Onslaught: Deal 1 damage to an enemy.,Common,Power,https://cards.eternalwarcry.com/cards/full/Granite_Coin.png,NULL,{F},0,NA,NA,Fire,Power,Coin,Damage,No,No,TRUE,0,0,0,0,0,NA,NA,NA,NA,NA
59,main,TP,TwinHex,7,1,6-48,1,Auralian Infestation,Frontier,FALSE,"- Play a 1/1 Scorpion with Deadly, or; - Play two Shifted 1/1 Scorpions with Deadly.",Rare,Spell,https://cards.eternalwarcry.com/cards/full/Auralian_Infestation.png,NULL,{T},1,NA,NA,Time,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
59,main,TP,TwinHex,7,1,1-193,1,Permafrost,Throne,TRUE,Stun the cursed unit (for as long as it is cursed).,Uncommon,Curse,https://cards.eternalwarcry.com/cards/full/Permafrost.png,NULL,{P},1,NA,NA,Primal,Attachment,Curse,Hard,No,No,FALSE,0,0,0,1,0,NA,NA,NA,NA,NA
59,main,TP,TwinHex,7,1,4-59,1,Training Ground,Fall,TRUE,Create and draw a 2/2 Monk with Endurance.; Scout.,Common,Spell,https://cards.eternalwarcry.com/cards/full/Training_Ground.png,NULL,{T},1,NA,NA,Time,Spell,NA,NA,Yes,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
59,main,TP,TwinHex,7,1,6-52,1,Adolescent Deathjaw,Frontier,FALSE,Shift 3: You may put an exhausted enemy unit into its owner's hand.,Uncommon,Unit,https://cards.eternalwarcry.com/cards/full/Adolescent_Deathjaw.png,Dinosaur,{T},2,NA,NA,Time,Unit,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
59,main,TP,TwinHex,7,1,3-62,1,Cryptic Etchings,Dusk,TRUE,"Once per turn, you may pay 2 to Scout.",Common,Relic,https://cards.eternalwarcry.com/cards/full/Cryptic_Etchings.png,NULL,{T},2,NA,NA,Time,Attachment,Relic,No,No,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
59,main,TP,TwinHex,7,1,1-414,1,Daze,Throne,TRUE,Stun an enemy unit.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Daze.png,NULL,,2,NA,NA,Neutral,Spell,Fast,NA,No,No,FALSE,0,0,0,0,0,NA,NA,NA,NA,NA
59,main,TP,TwinHex,7,1,4-63,1,Learned Herbalist,Fall,TRUE,"When you play a spell, you gain 1 Health.; Summon: You may discard a card to create and draw Secret Pages.",Common,Unit,https://cards.eternalwarcry.com/cards/full/Learned_Herbalist.png,Cleric,{T},2,2,2,Time,Unit,Cleric,No,Yes,No,Slow,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5
59,main,TP,TwinHex,7,1,2-46,1,Avirax Familiar,Omens,TRUE,"Flying, Warp;+1 Maximum Power",Common,Unit,https://cards.eternalwarcry.com/cards/full/Avirax_Familiar.png,Dinosaur,{T},3,1,2,Time,Unit,Dinosaur,No,Utility,No,FALSE,0,1,0,0,0,NA,NA,NA,NA,NA
59,main,TP,TwinHex,7,1,6-60,2,Blink,Frontier,FALSE,Warp;Put a unit into its owner's hand.,Common,Fast Spell,https://cards.eternalwarcry.com/cards/full/Blink.png,NULL,{T},3,NA,NA,Time,Spell,Fast,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA
59,main,TP,TwinHex,7,1,6-155,1,Camp Surveyor,Frontier,FALSE,Summon: Scout.;Shift 1,Common,Unit,https://cards.eternalwarcry.com/cards/full/Camp_Surveyor.png,Yeti,{P},3,NA,NA,Primal,Unit,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA
59,main,TP,TwinHex,7,1,6-156,1,Crashing Avalanche,Frontier,FALSE,Warp;Deal 4 damage to each enemy unit and site that was played this turn.,Rare,Fast Spell,https://cards.eternalwarcry.com/cards/full/Crashing_Avalanche.png,NULL,{P}{P},3,NA,NA,Primal,Spell,Fast,NA,No,NA,FALSE,0,0,0,2,0,NA,NA,NA,NA,NA
59,main,TP,TwinHex,7,1,1-86,1,Dawnwalker,Throne,TRUE,"Overwhelm; {T}{T}{T}{T}: When you play a unit with 5 Attack or more, play Dawnwalker from your void exhausted.",Rare,Unit,https://cards.eternalwarcry.com/cards/full/Dawnwalker.png,Radiant,{T}{T},3,4,1,Time,Unit,Radiant,No,Utility,No,FALSE,0,2,0,0,0,NA,NA,NA,NA,NA
