GroupedDeckFaction,Name,Rarity,TotalCards,DecksWithCard,NormalizedTotalCards,DraftPack,Type,Faction,NumberOfDecks,PctDecksWithCard,AvgCopiesPerDeck
Overall,Flash Freeze,Common,31,26,34.1,TRUE,Fast Spell,Primal,311,8.4,1.2
Overall,Kosul Diplomat,Common,31,30,34.1,TRUE,Unit,Justice,311,9.6,1
Overall,Kosul Curator,Common,34,29,34,FALSE,Unit,Justice,311,9.3,1.2
Overall,Blink,Common,34,30,34,FALSE,Fast Spell,Time,311,9.6,1.1
Overall,Envelop,Common,30,28,33,TRUE,Fast Spell,Time,311,9,1.1
Overall,Belligerent Yeti,Common,31,24,31,FALSE,Unit,Primal,311,7.7,1.3
Overall,Bandit's Flail,Common,31,27,31,FALSE,Relic Weapon,Shadow,311,8.7,1.1
Overall,Downfall,Common,28,26,30.800000000000004,TRUE,Spell,Justice,311,8.4,1.1
Overall,Amethyst Coin,Common,30,23,30,FALSE,Power,Shadow,311,7.4,1.3
Overall,Iron Hook,Common,27,27,29.700000000000003,TRUE,Relic Weapon,Neutral,311,8.7,1
Overall,Twin Sai,Common,28,27,28,FALSE,Relic Weapon,Justice,311,8.7,1
Overall,Warfront Missionary,Common,28,23,28,FALSE,Unit,Justice,311,7.4,1.2
Overall,Scheme,Common,25,23,27.500000000000004,TRUE,Spell,Shadow,311,7.4,1.1
Overall,Kosul Bladebarrier,Common,27,23,27,FALSE,Unit,Justice,311,7.4,1.2
Overall,Manufacture,Common,24,20,26.400000000000002,TRUE,Spell,Fire,311,6.4,1.2
Overall,Camp Surveyor,Common,26,19,26,FALSE,Unit,Primal,311,6.1,1.4
Overall,Pit Fighter,Common,23,20,25.3,TRUE,Unit,Fire,311,6.4,1.1
Overall,Direwood Lurker,Common,24,23,24,FALSE,Unit,Shadow,311,7.4,1
Overall,Lock Horns,Common,21,20,23.1,TRUE,Fast Spell,Shadow,311,6.4,1.1
Overall,Tinker,Common,20,18,22,TRUE,Spell,Justice,311,5.8,1.1
Overall,Torrential Downpour,Common,20,18,22,TRUE,Spell,Primal,311,5.8,1.1
Overall,Grandfather's Axe,Common,20,19,22,TRUE,Weapon,Fire,311,6.1,1.1
Overall,Snowmass Jotun,Common,22,18,22,FALSE,Unit,Primal,311,5.8,1.2
Overall,Furnish,Common,21,16,21,FALSE,Fast Spell,Primal,311,5.1,1.3
Overall,Murderous Flock,Common,21,16,21,FALSE,Unit,Primal,311,5.1,1.3
Overall,Phase Out,Common,21,18,21,FALSE,Spell,Time,311,5.8,1.2
Overall,Venomfang Dagger,Common,19,17,20.900000000000002,TRUE,Weapon,Shadow,311,5.5,1.1
Overall,Direwood Rampager,Common,19,18,20.900000000000002,TRUE,Unit,Shadow,311,5.8,1.1
Overall,Spire Spellsword,Common,19,15,20.900000000000002,TRUE,Unit,Justice,311,4.8,1.3
Overall,Elder Meditant,Common,19,16,19,FALSE,Unit,Primal,311,5.1,1.2
Overall,Mute,Common,19,18,19,FALSE,Fast Spell,Time,311,5.8,1.1
Overall,Worn Shield,Common,17,14,18.700000000000003,TRUE,Weapon,Neutral,311,4.5,1.2
Overall,Cloudsnake Hatchling,Common,17,13,18.700000000000003,TRUE,Unit,Primal,311,4.2,1.3
Overall,Fledgling Owlet,Common,18,12,18,FALSE,Unit,Primal,311,3.9,1.5
Overall,Inspire Obedience,Common,16,14,17.6,TRUE,Spell,Shadow,311,4.5,1.1
Overall,Fend Off,Common,17,15,17,FALSE,Fast Spell,Primal,311,4.8,1.1
Overall,Outdraw,Common,17,17,17,FALSE,Spell,Fire,311,5.5,1
Overall,Aerial Ace,Common,15,12,16.5,TRUE,Unit,Primal,311,3.9,1.2
Overall,Death from Above,Common,16,15,16,FALSE,Spell,Primal,311,4.8,1.1
Overall,Diving Pteriax,Common,16,14,16,FALSE,Unit,Primal,311,4.5,1.1
Overall,Cryptic Etchings,Common,14,14,15.400000000000002,TRUE,Relic,Time,311,4.5,1
Overall,Muck Crawler,Common,15,13,15,FALSE,Unit,Shadow,311,4.2,1.2
Overall,Excavation Assistant,Common,13,11,14.3,TRUE,Unit,Time,311,3.5,1.2
Overall,Voracious Fosora,Common,13,9,14.3,TRUE,Unit,Primal,311,2.9,1.4
Overall,Hold Under,Common,14,13,14,FALSE,Spell,Primal,311,4.2,1.1
Overall,Sorrow's Shroud,Common,12,12,13.200000000000001,TRUE,Weapon,Shadow,311,3.9,1
Overall,Meditation,Common,12,12,13.200000000000001,TRUE,Fast Spell,Time,311,3.9,1
Overall,Cabal Scavenger,Common,12,10,13.200000000000001,TRUE,Unit,Shadow,311,3.2,1.2
Overall,Gorgon Cutthroat,Common,13,12,13,FALSE,Unit,Shadow,311,3.9,1.1
Overall,Daze,Common,11,10,12.100000000000001,TRUE,Fast Spell,Neutral,311,3.2,1.1
Overall,Trailblaze,Common,11,10,12.100000000000001,TRUE,Fast Spell,Primal,311,3.2,1.1
Overall,Iceberg Frontrunner,Common,11,11,12.100000000000001,TRUE,Unit,Fire,311,3.5,1
Overall,Improvised Club,Common,11,10,12.100000000000001,TRUE,Relic Weapon,Shadow,311,3.2,1.1
Overall,Icebow,Common,10,10,11,TRUE,Weapon,Primal,311,3.2,1
Overall,Viper's Bite,Common,10,9,11,TRUE,Fast Spell,Time,311,2.9,1.1
Overall,Pack Hunt,Common,10,10,11,TRUE,Spell,Time,311,3.2,1
Overall,Needlespitter,Common,11,10,11,FALSE,Unit,Fire,311,3.2,1.1
Overall,Winnow,Common,10,9,10,FALSE,Spell,Shadow,311,2.9,1.1
Overall,Heist,Common,9,9,9,FALSE,Spell,Justice,311,2.9,1
Overall,Snowfort,Common,8,8,8.8,TRUE,Relic,Primal,311,2.6,1
Overall,Afterimage,Common,8,8,8.8,TRUE,Spell,Shadow,311,2.6,1
Overall,Backlash,Common,7,6,7.700000000000001,TRUE,Fast Spell,Primal,311,1.9,1.2
Overall,Steadfast Deputy,Common,7,5,7.700000000000001,TRUE,Unit,Justice,311,1.6,1.4
Overall,Dustblind,Common,7,7,7.700000000000001,TRUE,Spell,Fire,311,2.3,1
Overall,Unchecked Aggression,Common,7,6,7,FALSE,Fast Spell,Shadow,311,1.9,1.2
Overall,Crystal Dirk,Common,6,6,6.6000000000000005,TRUE,Weapon,Primal,311,1.9,1
Overall,Cirso's Meddling,Common,5,4,5.5,TRUE,Fast Spell,Primal,311,1.3,1.2
Overall,Light 'em Up,Common,5,5,5.5,TRUE,Fast Spell,Fire,311,1.6,1
Overall,Overheat,Common,4,4,4.4,TRUE,Spell,Fire,311,1.3,1
Overall,Spitfire,Common,4,4,4.4,TRUE,Relic,Fire,311,1.3,1
Overall,Fragility,Common,4,4,4,FALSE,Curse,Primal,311,1.3,1
Overall,Boot Knife,Common,4,4,4,FALSE,Relic Weapon,Shadow,311,1.3,1
Overall,Brenn's Scrying,Common,4,3,4,FALSE,Spell,Fire,311,1,1.3
Overall,Ruin,Common,3,3,3.3000000000000003,TRUE,Fast Spell,Fire,311,1,1
Overall,Araktodon,Common,3,3,3.3000000000000003,TRUE,Unit,Primal,311,1,1
Overall,Yeti Bully,Common,3,3,3,FALSE,Unit,Primal,311,1,1
Overall,Sirocco Glider,Common,2,1,2,FALSE,Unit,Time,311,0.3,2
Overall,Guns Blazing,Common,2,2,2,FALSE,Fast Spell,Fire,311,0.6,1
Overall,Vicious Rumors,Common,2,1,2,FALSE,Spell,Shadow,311,0.3,2
Overall,Astromancer's Compass,Common,1,1,1.1,TRUE,Relic,Neutral,311,0.3,1
Overall,Barbarian Camp,Common,1,1,1,FALSE,Relic,Fire,311,0.3,1
Overall,Lucky Prospector,Common,1,1,1,FALSE,Unit,Time,311,0.3,1
Overall,Illumination Wisp,Common,1,1,1,FALSE,Unit,Time,311,0.3,1
Overall,Fireheart Recruit,Common,1,1,1,FALSE,Unit,Fire,311,0.3,1
Overall,Magmatic Sentinel,Common,1,1,1,FALSE,Unit,Fire,311,0.3,1
Overall,Araktodon Egg,Common,1,1,1,FALSE,Relic,Time,311,0.3,1
Overall,Sandcrawler,Common,1,1,1,FALSE,Unit,Time,311,0.3,1
Overall,Infused Guardian,Common,1,1,1,FALSE,Unit,Time,311,0.3,1
Overall,Powerbreach Sentinel,Common,1,1,1,FALSE,Unit,Time,311,0.3,1
Overall,Sudden Stampede,Common,1,1,1,FALSE,Fast Spell,Time,311,0.3,1
Overall,Heretic's Cannon,Uncommon,62,50,62,FALSE,Weapon,Fire,311,16.1,1.2
Overall,Shugo Standard,Uncommon,45,40,58.5,TRUE,Power,Fire,311,12.9,1.1
Overall,Suffocate,Uncommon,31,27,40.300000000000004,TRUE,Spell,Shadow,311,8.7,1.1
Overall,Blurred Stygimoloch,Uncommon,40,33,40,FALSE,Unit,Time,311,10.6,1.2
Overall,Beastcaller's Amulet,Uncommon,30,25,39,TRUE,Weapon,Shadow,311,8,1.2
Overall,Outlaw Ringleader,Uncommon,38,34,38,FALSE,Unit,Fire,311,10.9,1.1
Overall,Crownwatch Standard,Uncommon,29,25,37.7,TRUE,Power,Justice,311,8,1.2
Overall,Flame Blast,Uncommon,28,26,36.4,TRUE,Spell,Fire,311,8.4,1.1
Overall,Coverfire Marksman,Uncommon,36,30,36,FALSE,Unit,Fire,311,9.6,1.2
Overall,Piercing Shot,Uncommon,27,25,35.1,TRUE,Spell,Fire,311,8,1.1
Overall,Umbren Voidbringer,Uncommon,35,30,35,FALSE,Unit,Shadow,311,9.6,1.2
Overall,Throne Warden,Uncommon,26,21,33.800000000000004,TRUE,Unit,Justice,311,6.8,1.2
Overall,Cabal Standard,Uncommon,26,24,33.800000000000004,TRUE,Power,Shadow,311,7.7,1.1
Overall,Rusty Grenamotive,Uncommon,26,22,33.800000000000004,TRUE,Unit,Fire,311,7.1,1.2
Overall,Impatient Pyromage,Uncommon,33,29,33,FALSE,Unit,Fire,311,9.3,1.1
Overall,Censari Dervish,Uncommon,33,32,33,FALSE,Unit,Fire,311,10.3,1
Overall,Relentless Deadshot,Uncommon,32,29,32,FALSE,Unit,Justice,311,9.3,1.1
Overall,Bladekin Apprentice,Uncommon,24,21,31.200000000000003,TRUE,Unit,Fire,311,6.8,1.1
Overall,Outlands Brute,Uncommon,24,20,31.200000000000003,TRUE,Unit,Fire,311,6.4,1.2
Overall,Spiteful Strike,Uncommon,31,28,31,FALSE,Fast Spell,Shadow,311,9,1.1
Overall,Steel Legion,Uncommon,30,28,30,FALSE,Unit,Justice,311,9,1.1
Overall,Plated Goliath,Uncommon,23,22,29.900000000000002,TRUE,Unit,Time,311,7.1,1
Overall,Ruins Guide,Uncommon,29,28,29,FALSE,Unit,Fire,311,9,1
Overall,Hipshot,Uncommon,22,18,28.6,TRUE,Spell,Fire,311,5.8,1.2
Overall,Lethrai Direbeast,Uncommon,28,26,28,FALSE,Unit,Shadow,311,8.4,1.1
Overall,Temple Standard,Uncommon,21,18,27.3,TRUE,Power,Time,311,5.8,1.2
Overall,Death Ripple,Uncommon,27,27,27,FALSE,Spell,Shadow,311,8.7,1
Overall,Combustion Brawler,Uncommon,27,24,27,FALSE,Unit,Fire,311,7.7,1.1
Overall,Oni Cavediver,Uncommon,20,20,26,TRUE,Unit,Fire,311,6.4,1
Overall,Novice Entomancer,Uncommon,26,21,26,FALSE,Unit,Time,311,6.8,1.2
Overall,Frost Elemental,Uncommon,25,21,25,FALSE,Unit,Primal,311,6.8,1.2
Overall,Horsesnatcher Bat,Uncommon,19,18,24.7,TRUE,Unit,Shadow,311,5.8,1.1
Overall,Fallen Militiaman,Uncommon,23,19,23,FALSE,Unit,Shadow,311,6.1,1.2
Overall,Seat of Mystery,Uncommon,17,13,22.1,TRUE,Power,Xenan,311,4.2,1.3
Overall,Ceremonial Mask,Uncommon,17,17,22.1,TRUE,Relic Weapon,Justice,311,5.5,1
Overall,Permafrost,Uncommon,17,17,22.1,TRUE,Curse,Primal,311,5.5,1
Overall,Kosul Battlemage,Uncommon,17,16,22.1,TRUE,Unit,Justice,311,5.1,1.1
Overall,Lightning Sprite,Uncommon,22,17,22,FALSE,Unit,Primal,311,5.5,1.3
Overall,Bulbous Humbug,Uncommon,22,19,22,FALSE,Unit,Time,311,6.1,1.2
Overall,Tantrum,Uncommon,21,19,21,FALSE,Spell,Fire,311,6.1,1.1
Overall,Seat of Glory,Uncommon,16,12,20.8,TRUE,Power,Rakano,311,3.9,1.3
Overall,Cabal Cutthroat,Uncommon,16,15,20.8,TRUE,Unit,Shadow,311,4.8,1.1
Overall,Scorpion Wasp,Uncommon,16,15,20.8,TRUE,Unit,Time,311,4.8,1.1
Overall,Healer's Cloak,Uncommon,16,16,20.8,TRUE,Weapon,Time,311,5.1,1
Overall,Defiance,Uncommon,16,15,20.8,TRUE,Fast Spell,Justice,311,4.8,1.1
Overall,Rampart Arbalest,Uncommon,15,15,19.5,TRUE,Relic Weapon,Justice,311,4.8,1
Overall,Stinging Wind,Uncommon,15,15,19.5,TRUE,Unit,Time,311,4.8,1
Overall,Stronghold Vandal,Uncommon,19,19,19,FALSE,Unit,Fire,311,6.1,1
Overall,Wretched Talon,Uncommon,19,19,19,FALSE,Relic Weapon,Shadow,311,6.1,1
Overall,Adolescent Deathjaw,Uncommon,19,18,19,FALSE,Unit,Time,311,5.8,1.1
Overall,Ancient Lore,Uncommon,14,13,18.2,TRUE,Spell,Time,311,4.2,1.1
Overall,Diplomatic Seal,Uncommon,14,13,18.2,TRUE,Power,Neutral,311,4.2,1.1
Overall,Fearless Yeti,Uncommon,14,11,18.2,TRUE,Unit,Primal,311,3.5,1.3
Overall,Unseen Ghostblade,Uncommon,18,18,18,FALSE,Relic Weapon,Justice,311,5.8,1
Overall,Valkyrie Accuser,Uncommon,18,18,18,FALSE,Unit,Justice,311,5.8,1
Overall,Burdenbearer Wisp,Uncommon,18,18,18,FALSE,Unit,Time,311,5.8,1
Overall,Venomous Mount,Uncommon,17,15,17,FALSE,Unit,Time,311,4.8,1.1
Overall,Seat of Progress,Uncommon,13,12,16.900000000000002,TRUE,Power,Combrei,311,3.9,1.1
Overall,Seat of Chaos,Uncommon,13,12,16.900000000000002,TRUE,Power,Stonescar,311,3.9,1.1
Overall,Clan Standard,Uncommon,13,13,16.900000000000002,TRUE,Power,Primal,311,4.2,1
Overall,War Wagon,Uncommon,16,16,16,FALSE,Unit,Justice,311,5.1,1
Overall,Keen Saddleback,Uncommon,16,14,16,FALSE,Unit,Primal,311,4.5,1.1
Overall,Zuberi's Longbow,Uncommon,16,16,16,FALSE,Weapon,Fire,311,5.1,1
Overall,Silverwing Familiar,Uncommon,12,12,15.600000000000001,TRUE,Unit,Justice,311,3.9,1
Overall,Oasis Seeker,Uncommon,12,12,15.600000000000001,TRUE,Unit,Time,311,3.9,1
Overall,Peaktop Trekker,Uncommon,15,11,15,FALSE,Unit,Primal,311,3.5,1.4
Overall,Cloudsnake Matriarch,Uncommon,15,14,15,FALSE,Unit,Primal,311,4.5,1.1
Overall,Hunting Anoura,Uncommon,15,14,15,FALSE,Unit,Shadow,311,4.5,1.1
Overall,Stillweave Shroud,Uncommon,15,15,15,FALSE,Weapon,Time,311,4.8,1
Overall,Lifedrinker,Uncommon,11,11,14.3,TRUE,Relic Weapon,Shadow,311,3.5,1
Overall,Sewer Sludge,Uncommon,11,11,14.3,TRUE,Unit,Shadow,311,3.5,1
Overall,Pitfall Trap,Uncommon,11,11,14.3,TRUE,Relic,Primal,311,3.5,1
Overall,Shieldcrafter,Uncommon,14,12,14,FALSE,Unit,Justice,311,3.9,1.2
Overall,Avalanche Yeti,Uncommon,14,12,14,FALSE,Unit,Primal,311,3.9,1.2
Overall,Stonepowder Heretic,Uncommon,10,9,13,TRUE,Unit,Fire,311,2.9,1.1
Overall,Silverwing Smith,Uncommon,10,10,13,TRUE,Unit,Justice,311,3.2,1
Overall,Ancient Excavator,Uncommon,10,9,13,TRUE,Unit,Time,311,2.9,1.1
Overall,Auric Weaponsmith,Uncommon,10,10,13,TRUE,Unit,Justice,311,3.2,1
Overall,Aggressive Ursine,Uncommon,13,11,13,FALSE,Unit,Primal,311,3.5,1.2
Overall,Cabal Repeater,Uncommon,13,11,13,FALSE,Unit,Shadow,311,3.5,1.2
Overall,Swirl the Sands,Uncommon,13,12,13,FALSE,Fast Spell,Time,311,3.9,1.1
Overall,Auric Reclaimer,Uncommon,12,12,12,FALSE,Unit,Shadow,311,3.9,1
Overall,Stained Honor,Uncommon,12,10,12,FALSE,Unit,Shadow,311,3.2,1.2
Overall,Darkweave Enchantress,Uncommon,12,11,12,FALSE,Unit,Shadow,311,3.5,1.1
Overall,Praxis Insignia,Uncommon,12,11,12,FALSE,Power,Praxis,311,3.5,1.1
Overall,Stonescar Insignia,Uncommon,12,11,12,FALSE,Power,Stonescar,311,3.5,1.1
Overall,Trickster Mage,Uncommon,12,12,12,FALSE,Unit,Time,311,3.9,1
Overall,Headhunter,Uncommon,12,9,12,FALSE,Unit,Justice,311,2.9,1.3
Overall,Pioneering Aviator,Uncommon,12,10,12,FALSE,Unit,Justice,311,3.2,1.2
Overall,Valkyrie Bodyguard,Uncommon,9,9,11.700000000000001,TRUE,Unit,Justice,311,2.9,1
Overall,Ankle Cutter,Uncommon,9,9,11.700000000000001,TRUE,Unit,Fire,311,2.9,1
Overall,Search Party,Uncommon,11,10,11,FALSE,Spell,Time,311,3.2,1.1
Overall,Seat of Fury,Uncommon,8,7,10.4,TRUE,Power,Skycrag,311,2.3,1.1
Overall,Seat of Impulse,Uncommon,8,8,10.4,TRUE,Power,Praxis,311,2.6,1
Overall,Seat of Wisdom,Uncommon,8,8,10.4,TRUE,Power,Elysian,311,2.6,1
Overall,Tundra Explorer,Uncommon,8,8,10.4,TRUE,Unit,Primal,311,2.6,1
Overall,Skycrag Wyvarch,Uncommon,8,6,10.4,TRUE,Unit,Primal,311,1.9,1.3
Overall,Horngrinder,Uncommon,8,8,10.4,TRUE,Unit,Justice,311,2.6,1
Overall,Freewing Glider,Uncommon,8,8,10.4,TRUE,Weapon,Primal,311,2.6,1
Overall,Sadistic Glee,Uncommon,8,8,10.4,TRUE,Unit,Shadow,311,2.6,1
Overall,Seek Answers,Uncommon,10,10,10,FALSE,Spell,Neutral,311,3.2,1
Overall,Isolate,Uncommon,10,10,10,FALSE,Fast Spell,Justice,311,3.2,1
Overall,Wild Cloudsnake,Uncommon,7,7,9.1,TRUE,Unit,Primal,311,2.3,1
Overall,Cloud of Ash,Uncommon,7,7,9.1,TRUE,Spell,Fire,311,2.3,1
Overall,Calderan Gunsmith,Uncommon,7,7,9.1,TRUE,Unit,Fire,311,2.3,1
Overall,Camp Physician,Uncommon,7,6,9.1,TRUE,Unit,Time,311,1.9,1.2
Overall,Withering Touch,Uncommon,9,8,9,FALSE,Fast Spell,Shadow,311,2.6,1.1
Overall,Combrei Insignia,Uncommon,9,9,9,FALSE,Power,Combrei,311,2.9,1
Overall,Clan Barracks,Uncommon,9,9,9,FALSE,Relic,Fire,311,2.9,1
Overall,Remembrance,Uncommon,8,8,8,FALSE,Spell,Shadow,311,2.6,1
Overall,Temporal Adept,Uncommon,8,8,8,FALSE,Unit,Time,311,2.6,1
Overall,Seat of Order,Uncommon,6,6,7.800000000000001,TRUE,Power,Hooru,311,1.9,1
Overall,Seat of Vengeance,Uncommon,6,5,7.800000000000001,TRUE,Power,Argenport,311,1.6,1.2
Overall,Seat of Cunning,Uncommon,6,6,7.800000000000001,TRUE,Power,Feln,311,1.9,1
Overall,Bronze Cuirass,Uncommon,6,6,7.800000000000001,TRUE,Weapon,Justice,311,1.9,1
Overall,Unlock Potential,Uncommon,6,6,7.800000000000001,TRUE,Spell,Time,311,1.9,1
Overall,Snapping Brushstalker,Uncommon,6,5,7.800000000000001,TRUE,Unit,Time,311,1.6,1.2
Overall,Granite Ring,Uncommon,6,6,7.800000000000001,TRUE,Relic,Fire,311,1.9,1
Overall,Grenadin Bellower,Uncommon,6,5,7.800000000000001,TRUE,Unit,Shadow,311,1.6,1.2
Overall,Family Charter,Uncommon,6,6,7.800000000000001,TRUE,Relic,Neutral,311,1.9,1
Overall,Feed the Flames,Uncommon,6,5,7.800000000000001,TRUE,Spell,Fire,311,1.6,1.2
Overall,Gathering Lights,Uncommon,6,5,7.800000000000001,TRUE,Spell,Time,311,1.6,1.2
Overall,Porcelain Mask,Uncommon,6,6,7.800000000000001,TRUE,Relic,Time,311,1.9,1
Overall,Silver Shortsword,Uncommon,7,6,7,FALSE,Relic Weapon,Justice,311,1.9,1.2
Overall,Expedition Leader,Uncommon,7,7,7,FALSE,Unit,Time,311,2.3,1
Overall,Stormcaller,Uncommon,5,4,6.5,TRUE,Unit,Primal,311,1.3,1.2
Overall,Excavate,Uncommon,5,4,6.5,TRUE,Fast Spell,Time,311,1.3,1.2
Overall,Heirloom Blade,Uncommon,5,5,6.5,TRUE,Relic Weapon,Justice,311,1.6,1
Overall,Umbren Deathwatcher,Uncommon,5,5,6.5,TRUE,Unit,Shadow,311,1.6,1
Overall,Rallying Banner,Uncommon,5,5,6.5,TRUE,Relic,Justice,311,1.6,1
Overall,Storm Spiral,Uncommon,5,5,6.5,TRUE,Fast Spell,Primal,311,1.6,1
Overall,Kemmo's Blueprints,Uncommon,6,6,6,FALSE,Spell,Justice,311,1.9,1
Overall,Good Idea at the Time,Uncommon,6,6,6,FALSE,Spell,Primal,311,1.9,1
Overall,Hooru Insignia,Uncommon,6,6,6,FALSE,Power,Hooru,311,1.9,1
Overall,Feln Insignia,Uncommon,6,6,6,FALSE,Power,Feln,311,1.9,1
Overall,Tinker Apprentice,Uncommon,4,4,5.2,TRUE,Unit,Justice,311,1.3,1
Overall,Storm Talisman,Uncommon,4,3,5.2,TRUE,Relic,Primal,311,1,1.3
Overall,Improvised Rubbler,Uncommon,4,4,5.2,TRUE,Relic Weapon,Fire,311,1.3,1
Overall,Resolute Paladin,Uncommon,4,4,5.2,TRUE,Unit,Justice,311,1.3,1
Overall,Initiation Bell,Uncommon,4,3,5.2,TRUE,Relic,Time,311,1,1.3
Overall,Gustrider,Uncommon,5,5,5,FALSE,Unit,Primal,311,1.6,1
Overall,Twinflame,Uncommon,5,5,5,FALSE,Fast Spell,Fire,311,1.6,1
Overall,Touch of Grace,Uncommon,4,4,4,FALSE,Fast Spell,Justice,311,1.3,1
Overall,Inner Might,Uncommon,4,4,4,FALSE,Fast Spell,Justice,311,1.3,1
Overall,Reclaim,Uncommon,4,4,4,FALSE,Spell,Justice,311,1.3,1
Overall,Slag,Uncommon,4,4,4,FALSE,Fast Spell,Fire,311,1.3,1
Overall,Ferocity of Bear,Uncommon,4,4,4,FALSE,Spell,Primal,311,1.3,1
Overall,Call to Arms,Uncommon,4,4,4,FALSE,Fast Spell,Fire,311,1.3,1
Overall,Armorsmith,Uncommon,3,3,3.9000000000000004,TRUE,Unit,Justice,311,1,1
Overall,Scare,Uncommon,3,3,3.9000000000000004,TRUE,Fast Spell,Shadow,311,1,1
Overall,Reforge,Uncommon,3,3,3.9000000000000004,TRUE,Spell,Fire,311,1,1
Overall,Headsman's Axe,Uncommon,3,3,3.9000000000000004,TRUE,Weapon,Shadow,311,1,1
Overall,Encouragement,Uncommon,3,3,3.9000000000000004,TRUE,Spell,Justice,311,1,1
Overall,Abduct,Uncommon,3,3,3.9000000000000004,TRUE,Spell,Shadow,311,1,1
Overall,Betray the Cause,Uncommon,3,3,3.9000000000000004,TRUE,Spell,Shadow,311,1,1
Overall,Dissociate,Uncommon,3,3,3.9000000000000004,TRUE,Fast Spell,Time,311,1,1
Overall,Dinomancy Enthusiast,Uncommon,3,3,3,FALSE,Unit,Primal,311,1,1
Overall,Re-read,Uncommon,3,3,3,FALSE,Spell,Primal,311,1,1
Overall,Illicit Armament,Uncommon,3,3,3,FALSE,Spell,Shadow,311,1,1
Overall,Potion of Alacrity,Uncommon,3,3,3,FALSE,Spell,Time,311,1,1
Overall,Cinder Sprite,Uncommon,3,3,3,FALSE,Unit,Fire,311,1,1
Overall,Infinite Hourglass,Uncommon,2,2,2.6,TRUE,Relic,Time,311,0.6,1
Overall,Hidden Shiv,Uncommon,2,2,2.6,TRUE,Weapon,Fire,311,0.6,1
Overall,Tower Shield,Uncommon,2,2,2.6,TRUE,Weapon,Justice,311,0.6,1
Overall,Staff of the Arch-Magister,Uncommon,2,2,2.6,TRUE,Weapon,Fire,311,0.6,1
Overall,Consuming Flames,Uncommon,2,2,2.6,TRUE,Spell,Fire,311,0.6,1
Overall,Skycrag Huntsman,Uncommon,2,1,2,FALSE,Unit,Fire,311,0.3,2
Overall,Swift Refusal,Uncommon,2,2,2,FALSE,Fast Spell,Primal,311,0.6,1
Overall,Warning Jolt,Uncommon,2,2,2,FALSE,Fast Spell,Primal,311,0.6,1
Overall,Read the Runes,Uncommon,2,2,2,FALSE,Fast Spell,Primal,311,0.6,1
Overall,Icebreaker,Uncommon,1,1,1.3,TRUE,Unit,Primal,311,0.3,1
Overall,Ghostform,Uncommon,1,1,1.3,TRUE,Spell,Shadow,311,0.3,1
Overall,Snowcrust Yeti,Uncommon,1,1,1.3,TRUE,Unit,Primal,311,0.3,1
Overall,Boltcrafter Shaman,Uncommon,1,1,1.3,TRUE,Unit,Primal,311,0.3,1
Overall,Lumbering Gruan,Uncommon,1,1,1.3,TRUE,Unit,Primal,311,0.3,1
Overall,Savage Denial,Uncommon,1,1,1.3,TRUE,Fast Spell,Primal,311,0.3,1
Overall,Resurface,Uncommon,1,1,1.3,TRUE,Spell,Primal,311,0.3,1
Overall,Reality Shift,Uncommon,1,1,1.3,TRUE,Spell,Time,311,0.3,1
Overall,Rat Cage,Uncommon,1,1,1.3,TRUE,Relic,Shadow,311,0.3,1
Overall,Blood Quill,Uncommon,1,1,1.3,TRUE,Relic,Shadow,311,0.3,1
Overall,Fangs in the Dark,Uncommon,1,1,1.3,TRUE,Fast Spell,Shadow,311,0.3,1
Overall,Noble Firemane,Uncommon,1,1,1,FALSE,Unit,Praxis,311,0.3,1
Overall,Insistent Automaton,Uncommon,1,1,1,FALSE,Unit,Time,311,0.3,1
Overall,Wildfire Censari,Uncommon,1,1,1,FALSE,Unit,Fire,311,0.3,1
Overall,Stoneshell Walker,Uncommon,1,1,1,FALSE,Unit,Praxis,311,0.3,1
Overall,Gilded Flames,Uncommon,1,1,1,FALSE,Fast Spell,Fire,311,0.3,1
Overall,Cautious Traveler,Uncommon,1,1,1,FALSE,Unit,Fire,311,0.3,1
Overall,Shingane Forge,Uncommon,1,1,1,FALSE,Relic,Fire,311,0.3,1
Overall,Locust,Uncommon,1,1,1,FALSE,Unit,Time,311,0.3,1
Overall,Maddening Whisper,Uncommon,1,1,1,FALSE,Fast Spell,Time,311,0.3,1
Overall,Urn of Choking Embers,Uncommon,1,1,1,FALSE,Cursed Relic,Fire,311,0.3,1
Overall,Firemane Lioness,Uncommon,1,1,1,FALSE,Unit,Fire,311,0.3,1
Overall,Patience,Uncommon,1,1,1,FALSE,Spell,Time,311,0.3,1
